hypothesis_id,family,symbol,timeframe,params,sharpe,max_drawdown,profit_factor,win_rate,expectancy,total_trades,total_return_pct,wf_sharpe_mean,wf_sharpe_min,wf_consistency,passed_filters,rejection_reason,ran_at,error
reversion_rsi21_os25_ob60_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,15.624307547723397,1,0.2379153029138443,0.0,0.0,0.0,0,,2026-04-05T19:31:56.397668,
reversion_rsi21_os25_ob60_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:31:59.519339,
reversion_rsi21_os25_ob60_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,15.624307547723397,1,0.2379153029138443,0.0,0.0,0.0,0,,2026-04-05T19:32:02.288992,
reversion_rsi21_os25_ob60_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:05.339060,
reversion_rsi21_os25_ob65_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,17.300419790961094,1,0.26327557718075023,0.0,0.0,0.0,0,,2026-04-05T19:31:58.376460,
reversion_rsi21_os25_ob65_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:02.190366,
reversion_rsi21_os25_ob65_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,17.300419790961094,1,0.26327557718075023,0.0,0.0,0.0,0,,2026-04-05T19:32:04.533769,
reversion_rsi21_os25_ob65_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:07.085670,
reversion_rsi21_os25_ob70_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,24.25063824728755,1,0.3684352685907372,0.0,0.0,0.0,0,,2026-04-05T19:32:00.034427,
reversion_rsi21_os25_ob70_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:03.810215,
reversion_rsi21_os25_ob70_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,24.25063824728755,1,0.3684352685907372,0.0,0.0,0.0,0,,2026-04-05T19:32:05.702328,
reversion_rsi21_os25_ob70_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:08.370211,
reversion_rsi21_os30_ob60_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.07666405726938103,0.0,0.0,-3.981438808646003,1,-0.07666405726938103,0.0,0.0,0.0,0,,2026-04-05T19:32:07.136932,
reversion_rsi21_os30_ob60_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:09.808728,
reversion_rsi21_os30_ob60_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,12.737630802503467,1,0.2535618649594422,0.0,0.0,0.0,0,,2026-04-05T19:32:11.945834,
reversion_rsi21_os30_ob60_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:14.561610,
reversion_rsi21_os30_ob65_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.07666405726938103,0.0,0.0,-3.981438808646003,1,-0.07666405726938103,0.0,0.0,0.0,0,,2026-04-05T19:32:09.021899,
reversion_rsi21_os30_ob65_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:11.914253,
reversion_rsi21_os30_ob65_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,14.37193338329892,1,0.2858417160215088,0.0,0.0,0.0,0,,2026-04-05T19:32:13.750680,
reversion_rsi21_os30_ob65_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:16.447187,
reversion_rsi21_os30_ob70_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.07666405726938103,0.0,0.0,-3.981438808646003,1,-0.07666405726938103,0.0,0.0,0.0,0,,2026-04-05T19:32:10.228730,
reversion_rsi21_os30_ob70_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:13.137572,
reversion_rsi21_os30_ob70_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,21.14878261048739,1,0.41969433688514196,0.0,0.0,0.0,0,,2026-04-05T19:32:15.004189,
reversion_rsi21_os30_ob70_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 30.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:32:17.742314,
reversion_rsi21_os35_ob60_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",1.3282512523005994,0.1261589734048872,4.269387297945954,66.66666666666666,4.3389551561787725,3,0.18810213802107628,0.0,0.0,0.0,0,,2026-04-05T19:32:16.458426,
reversion_rsi21_os35_ob60_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,1.2882229181871643,1,0.022819080798153146,0.0,0.0,0.0,0,,2026-04-05T19:32:20.359650,
reversion_rsi21_os35_ob60_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",6.808587896462767,0.003122094547009441,inf,100.0,7.012926860345316,2,0.41876249854282477,0.0,0.0,0.0,0,,2026-04-05T19:32:22.558269,
reversion_rsi21_os35_ob60_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,1.2882229181871643,1,0.022819080798153146,0.0,0.0,0.0,0,,2026-04-05T19:32:25.239801,
reversion_rsi21_os35_ob65_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",2.0901486320789515,0.12615897340488158,4.964588725729491,66.66666666666666,5.261589137646599,3,0.23717959084278978,0.0,0.0,0.0,0,,2026-04-05T19:32:18.551806,
reversion_rsi21_os35_ob65_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,2.3787703001006824,1,0.04074508424909425,0.0,0.0,0.0,0,,2026-04-05T19:32:22.539664,
reversion_rsi21_os35_ob65_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",7.335163461233162,0.0031220945470119277,inf,100.0,8.375351841699802,2,0.48780379504866667,0.0,0.0,0.0,0,,2026-04-05T19:32:24.420590,
reversion_rsi21_os35_ob65_sl5_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,inf,100.0,2.3787703001006824,1,0.04074508424909425,0.0,0.0,0.0,0,,2026-04-05T19:32:27.435957,
reversion_rsi21_os35_ob70_sl3,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",1.9640453741794877,0.18033534216434177,3.297822354660901,33.33333333333333,5.653775670307837,3,0.27093137577655446,0.0,0.0,0.0,0,,2026-04-05T19:32:20.988313,
reversion_rsi21_os35_ob70_sl3_ema200,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.05424480344660484,0.0,0.0,-3.400039997371862,1,-0.05424480344660484,0.0,0.0,0.0,0,,2026-04-05T19:32:23.803166,
reversion_rsi21_os35_ob70_sl5,reversion,SPY,4h,"{""rsi_period"": 21, ""oversold_threshold"": 35.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",5.531989128266571,0.09409278335603036,3.7534638276868506,50.0,7.757155868673529,2,0.5668798723190672,0.0,0.0,0.0,0,,2026-04-05T19:32:25.760622,
